Sales_ID,Name,Year,Selling_Price,km_Driven,City_Code,State_Code,Postal_Code,Fuel,Seller_Type,Transmission,Owner,Mileage,Engine,Max_Power,Seats,City_Name,State_Name,Region_Code,Region
3152,Skoda Rapid 1.5 TDI Elegance Black Package,2015,700000,35000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,21,1498,103,5,Vadodara,Gujarat,R3,West
3153,Volvo XC40 D4 Inscription BSIV,2019,3800000,20000,CT17,ST07,391510,Diesel,Individual,Automatic,First Owner,18,1969,190,5,Vadodara,Gujarat,R3,West
3154,Hyundai Grand i10 Sportz,2014,400000,80000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,18,1197,82,5,Vadodara,Gujarat,R3,West
3156,Maruti Baleno Delta 1.2,2018,625000,22000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,21,1197,83,5,Vadodara,Gujarat,R3,West
3157,Maruti Swift VXI Optional,2016,450000,64000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1197,81,5,Vadodara,Gujarat,R3,West
3158,Renault Duster 85PS Diesel STD,2017,575000,96000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,19,1461,83,5,Vadodara,Gujarat,R3,West
3159,Hyundai i10 Era,2007,190000,70000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,19,1086,68,5,Vadodara,Gujarat,R3,West
3160,Honda Jazz 1.2 VX i VTEC,2018,675000,24265,CT17,ST07,391510,Petrol,Dealer,Manual,First Owner,18,1199,88,5,Vadodara,Gujarat,R3,West
3161,Toyota Etios GD,2014,400000,120000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,23,1364,67,5,Vadodara,Gujarat,R3,West
3162,Toyota Innova 2.5 VX 7 STR,2012,750000,120000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,12,2494,102,7,Vadodara,Gujarat,R3,West
3163,Tata Indica V2 eLS,2014,160000,90000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25,1396,69,5,Vadodara,Gujarat,R3,West
3164,BMW 6 Series GT 630d Luxury Line,2018,6000000,27000,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,17,2993,261,4,Vadodara,Gujarat,R3,West
3165,Volvo V40 D3 R-Design,2018,2475000,2000,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,16,1984,150,5,Vadodara,Gujarat,R3,West
3166,Maruti Baleno Delta 1.3,2017,600000,20000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,27,1248,74,5,Vadodara,Gujarat,R3,West
3167,Tata Tiago XT,2018,450000,22966,CT17,ST07,391510,Petrol,Dealer,Manual,First Owner,23,1199,84,5,Vadodara,Gujarat,R3,West
3168,Mahindra Scorpio M2DI,2011,400000,140000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,13,2179,115,5,Vadodara,Gujarat,R3,West
3169,Maruti Alto LX,2012,160000,110000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,19,796,46,5,Vadodara,Gujarat,R3,West
3170,Jeep Compass 2.0 Limited Option,2017,1650000,69123,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,17,1956,170,5,Vadodara,Gujarat,R3,West
3171,Ambassador Grand 1500 DSZ BSIII,2008,122000,60000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,12,1995,52,5,Vadodara,Gujarat,R3,West
3172,Hyundai Grand i10 Asta Option,2017,550000,25000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,18,1197,82,5,Vadodara,Gujarat,R3,West
3173,Maruti Baleno RS 1.0 Petrol,2018,750000,15000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,21,998,100,5,Vadodara,Gujarat,R3,West
3175,Maruti Ciaz VDi Option SHVS,2016,700000,70000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,28,1248,88,5,Vadodara,Gujarat,R3,West
3176,Honda Accord 2.4 MT,2010,300000,74000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,12,2354,177,5,Vadodara,Gujarat,R3,West
3177,Maruti Swift ZXI BSIII,2006,120000,44000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,16,1298,88,5,Vadodara,Gujarat,R3,West
3178,Maruti Celerio ZDi,2015,340000,40000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,27,793,47,5,Vadodara,Gujarat,R3,West
3179,Tata Tigor 1.2 Revotron XZ,2018,550000,10000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1199,84,5,Vadodara,Gujarat,R3,West
3180,Ford Ecosport 1.5 Diesel Titanium,2016,725000,30000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,21,1498,98,5,Vadodara,Gujarat,R3,West
3181,Ford Figo Diesel Titanium,2011,225000,90000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,20,1399,68,5,Vadodara,Gujarat,R3,West
3182,Hyundai i10 Magna 1.2 iTech SE,2012,270000,30000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1197,78,5,Vadodara,Gujarat,R3,West
3183,Hyundai i10 Magna 1.1L,2010,187000,200400,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,19,1086,68,5,Vadodara,Gujarat,R3,West
3184,BMW 5 Series 520d Sport Line,2018,4000000,10000,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,22,1995,187,5,Vadodara,Gujarat,R3,West
3185,Hyundai Verna 1.6 VTVT SX,2015,795000,35000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,17,1591,121,5,Vadodara,Gujarat,R3,West
3186,Volkswagen Polo 1.5 TDI Comfortline,2014,575000,40000,CT17,ST07,391510,Diesel,Individual,Manual,Third Owner,20,1498,88,5,Vadodara,Gujarat,R3,West
3187,Hyundai Xcent 1.1 CRDi S,2016,509999,120000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,24,1120,71,5,Vadodara,Gujarat,R3,West
3188,Chevrolet Beat Diesel LT,2012,165000,70000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,25,936,57,5,Vadodara,Gujarat,R3,West
3189,Mahindra KUV 100 mFALCON D75 K6,2017,500000,50000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25,1198,77,6,Vadodara,Gujarat,R3,West
3190,Honda Brio 1.2 VX MT,2016,411000,60000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,18,1198,86,5,Vadodara,Gujarat,R3,West
3191,Hyundai i20 1.4 Asta Option,2018,800000,30000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,22,1396,88,5,Vadodara,Gujarat,R3,West
3192,Chevrolet Enjoy TCDi LT 7 Seater,2013,355000,136000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,18,1248,73,7,Vadodara,Gujarat,R3,West
3193,Hyundai Grand i10 1.2 CRDi Sportz,2017,450000,56290,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,24,1186,73,5,Vadodara,Gujarat,R3,West
3194,Hyundai Verna 1.6 VTVT S Option,2015,700000,25000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,17,1591,121,5,Vadodara,Gujarat,R3,West
3196,Ford Figo 1.5D Titanium MT,2015,480000,80000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25,1498,99,5,Vadodara,Gujarat,R3,West
3197,Mahindra Scorpio 2006-2009 LX 2.6 Turbo 9 Str,2008,450000,112000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,10,2609,120,9,Vadodara,Gujarat,R3,West
3198,Maruti Swift Dzire VDI,2014,465000,120000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,23,1248,74,5,Vadodara,Gujarat,R3,West
3199,Hyundai Verna 1.6 SX,2013,700000,76460,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,22,1582,126,5,Vadodara,Gujarat,R3,West
3200,Honda Amaze S i-VTEC,2018,585000,15000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,17,1198,86,5,Vadodara,Gujarat,R3,West
3201,Maruti Alto K10 LXI CNG,2019,430000,20000,CT17,ST07,391510,CNG,Individual,Manual,First Owner,32,998,58,4,Vadodara,Gujarat,R3,West
3202,Maruti Alto LXi,2011,122000,110000,CT17,ST07,391510,Petrol,Individual,Manual,Fourth & Above Owner,19,796,46,5,Vadodara,Gujarat,R3,West
3203,Maruti Zen LXI,2006,150000,106000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,17,993,60,5,Vadodara,Gujarat,R3,West
3204,Maruti Swift Dzire AMT VXI,2017,635000,120000,CT17,ST07,391510,Petrol,Individual,Automatic,First Owner,21,1197,81,5,Vadodara,Gujarat,R3,West
3205,Maruti Swift Dzire ZDI,2014,600000,50000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,23,1248,74,5,Vadodara,Gujarat,R3,West
3206,Nissan Micra XL Optional,2015,346000,36422,CT17,ST07,391510,Petrol,Dealer,Manual,First Owner,18,1198,75,5,Vadodara,Gujarat,R3,West
3207,Tata Indigo LX,2008,120000,100000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,17,1405,70,5,Vadodara,Gujarat,R3,West
3208,Maruti Swift Dzire AMT VXI BS IV,2018,700000,7800,CT17,ST07,391510,Petrol,Individual,Automatic,First Owner,22,1197,81,5,Vadodara,Gujarat,R3,West
3209,Maruti Swift VXI Optional,2017,500000,20000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1197,81,5,Vadodara,Gujarat,R3,West
3210,Renault Duster 85PS Diesel RxE,2014,500000,120000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,20,1461,83,5,Vadodara,Gujarat,R3,West
3211,Maruti Swift Dzire VXI 1.2,2019,675000,5000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,21,1197,81,5,Vadodara,Gujarat,R3,West
3212,Renault Duster 85PS Diesel RxL,2016,535000,50000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,19,1461,83,5,Vadodara,Gujarat,R3,West
3213,Maruti Ignis 1.2 Delta BSIV,2018,480000,20375,CT17,ST07,391510,Petrol,Dealer,Manual,First Owner,20,1197,81,5,Vadodara,Gujarat,R3,West
3214,Hyundai Grand i10 Asta Option,2016,450000,40000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,18,1197,82,5,Vadodara,Gujarat,R3,West
3215,Chevrolet Enjoy 1.3 TCDi LS 7,2016,420000,110000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,18,1248,73,7,Vadodara,Gujarat,R3,West
3216,Maruti Ertiga ZDI Plus,2018,950000,48500,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,25,1248,88,7,Vadodara,Gujarat,R3,West
3217,Toyota Innova Crysta 2.4 VX MT,2017,1750000,98000,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,13,2393,147,7,Vadodara,Gujarat,R3,West
3218,Hyundai EON Era Plus,2016,275000,49200,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,21,814,55,5,Vadodara,Gujarat,R3,West
3219,Maruti 800 AC,1998,40000,70000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,16,796,37,4,Vadodara,Gujarat,R3,West
3220,Hyundai Grand i10 1.2 Kappa Sportz BSIV,2018,450000,56000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,18,1197,81,5,Vadodara,Gujarat,R3,West
3221,Hyundai i20 Active SX Petrol,2019,700000,20000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,17,1197,81,5,Vadodara,Gujarat,R3,West
3222,Maruti Zen VXI,1998,55000,50000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,17,993,60,5,Vadodara,Gujarat,R3,West
3223,Ford Figo Diesel Celebration Edition,2013,250000,110000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,20,1399,68,5,Vadodara,Gujarat,R3,West
3224,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2018,860000,60000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,21,1497,108,5,Vadodara,Gujarat,R3,West
3225,Honda City V MT,2009,290000,120000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,16,1497,116,5,Vadodara,Gujarat,R3,West
3226,Hyundai EON Magna Plus,2013,215000,47000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,21,814,55,5,Vadodara,Gujarat,R3,West
3227,Toyota Innova 2.5 VX (Diesel) 7 Seater,2013,750000,79328,CT17,ST07,391510,Diesel,Trustmark Dealer,Manual,Second Owner,12,2494,100,7,Vadodara,Gujarat,R3,West
3228,BMW X4 M Sport X xDrive20d,2019,5500000,8500,CT17,ST07,391510,Diesel,Dealer,Automatic,First Owner,16,1995,190,5,Vadodara,Gujarat,R3,West
3229,Mahindra Bolero 2011-2019 ZLX,2014,509999,70000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,15,2523,62,7,Vadodara,Gujarat,R3,West
3230,Mahindra XUV500 W6 2WD,2013,600000,91000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,15,2179,140,7,Vadodara,Gujarat,R3,West
3231,Tata Tiago 2019-2020 XZ,2020,500000,15000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,23,1199,83,5,Vadodara,Gujarat,R3,West
3232,Lexus ES 300h,2019,5150000,20000,CT17,ST07,391510,Petrol,Dealer,Automatic,First Owner,22,2487,214,5,Vadodara,Gujarat,R3,West
3233,Maruti Wagon R VXI Opt 1.2,2017,445000,39500,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1197,81,5,Vadodara,Gujarat,R3,West
3234,Honda Amaze SX i-DTEC,2016,550000,35000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25,1498,98,5,Vadodara,Gujarat,R3,West
3235,Maruti Alto 800 VXI,2014,229999,30000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,22,796,47,5,Vadodara,Gujarat,R3,West
3236,Maruti Ciaz VDI SHVS,2017,750000,60000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,28,1248,88,5,Vadodara,Gujarat,R3,West
3237,Hyundai EON Sportz,2018,350000,25000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,21,814,55,5,Vadodara,Gujarat,R3,West
3238,Ford Figo Diesel LXI,2015,300000,140000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,20,1399,68,5,Vadodara,Gujarat,R3,West
3239,Hyundai Xcent 1.1 CRDi S,2015,360000,120000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,24,1120,71,5,Vadodara,Gujarat,R3,West
3240,Tata Indica V2 2001-2011 DLS BSIII,2007,55000,75958,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,17,1396,52,5,Vadodara,Gujarat,R3,West
3241,Maruti Swift AMT VVT VXI,2019,650000,5621,CT17,ST07,391510,Petrol,Trustmark Dealer,Automatic,First Owner,22,1197,81,5,Vadodara,Gujarat,R3,West
3242,Hyundai Xcent 1.2 VTVT S,2019,550000,3000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1197,81,5,Vadodara,Gujarat,R3,West
3243,Chevrolet Beat Diesel LT,2012,150000,70000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,25,936,57,5,Vadodara,Gujarat,R3,West
3244,Audi A3 35 TDI Premium Plus,2018,3000000,20000,CT17,ST07,391510,Diesel,Individual,Automatic,First Owner,20,1968,143,5,Vadodara,Gujarat,R3,West
3245,Toyota Innova 2.5 VX (Diesel) 7 Seater,2015,1200000,61000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,12,2494,100,7,Vadodara,Gujarat,R3,West
3246,Maruti Swift VDI,2013,450000,24019,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,22,1248,74,5,Vadodara,Gujarat,R3,West
3247,Hyundai Xcent 1.2 Kappa S,2014,480000,30000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,19,1197,82,5,Vadodara,Gujarat,R3,West
3248,Maruti Swift ZXI,2013,420000,67000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,18,1197,85,5,Vadodara,Gujarat,R3,West
3249,Tata Indica V2 DLS,2009,80000,110000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,17,1396,53,5,Vadodara,Gujarat,R3,West
3250,Toyota Innova Crysta 2.4 ZX MT BSIV,2017,1450000,81000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,13,2393,147,7,Vadodara,Gujarat,R3,West
3251,Volkswagen Polo Diesel Comfortline 1.2L,2013,280000,80000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,22,1199,73,5,Vadodara,Gujarat,R3,West
3252,Hyundai i20 Sportz 1.2,2016,590000,40000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,18,1197,81,5,Vadodara,Gujarat,R3,West
3253,Ford Classic 1.4 Duratorq CLXI,2014,330000,100000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,19,1399,67,5,Vadodara,Gujarat,R3,West
3254,Tata Indigo CR4,2011,153000,50000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,23,1396,70,5,Vadodara,Gujarat,R3,West
3255,Volkswagen Polo 2015-2019 GT 1.5 TDI,2016,591000,60000,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,21,1498,108,5,Vadodara,Gujarat,R3,West
3256,Honda Jazz VX CVT,2019,840000,1500,CT17,ST07,391510,Petrol,Individual,Automatic,First Owner,18,1199,88,5,Vadodara,Gujarat,R3,West
3257,Maruti Baleno Alpha 1.3,2017,740000,24400,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,27,1248,74,5,Vadodara,Gujarat,R3,West
3258,Hyundai Grand i10 Nios Sportz,2020,775000,2000,CT17,ST07,391510,Petrol,Dealer,Manual,First Owner,20,1197,81,5,Vadodara,Gujarat,R3,West
3259,Maruti Baleno Alpha CVT,2017,750000,51000,CT17,ST07,391510,Petrol,Dealer,Automatic,First Owner,19,1197,81,5,Vadodara,Gujarat,R3,West
3260,Hyundai Sonata 2.0L CRDi MT,2009,330000,180000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,13,1991,142,5,Vadodara,Gujarat,R3,West
3261,Maruti Swift Dzire VXI 1.2,2018,600000,25000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,21,1197,81,5,Vadodara,Gujarat,R3,West
3262,Jeep Compass 2.0 Longitude BSIV,2017,1550000,87500,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,17,1956,170,5,Vadodara,Gujarat,R3,West
3263,Skoda Octavia L and K 1.9 TDI MT,2005,250000,120000,CT17,ST07,391510,Diesel,Individual,Manual,Third Owner,16,1896,90,5,Vadodara,Gujarat,R3,West
3264,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014,3250000,33000,CT17,ST07,391510,Diesel,Individual,Automatic,First Owner,11,2987,254,7,Vadodara,Gujarat,R3,West
3265,Maruti Swift VDI,2013,409999,100000,CT17,ST07,391510,Diesel,Individual,Manual,Third Owner,22,1248,74,5,Vadodara,Gujarat,R3,West
3266,Maruti Celerio VXI,2015,330000,84000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,23,998,67,5,Vadodara,Gujarat,R3,West
3267,Ford Aspire Trend Plus,2018,620000,15000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,20,1194,94,5,Vadodara,Gujarat,R3,West
3268,Honda Jazz 1.5 V i DTEC,2016,650000,30000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,27,1498,98,5,Vadodara,Gujarat,R3,West
3269,Mahindra KUV 100 mFALCON D75 K8,2016,357000,120000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25,1198,77,6,Vadodara,Gujarat,R3,West
3270,Volkswagen Vento 1.6 Highline,2014,430000,100000,CT17,ST07,391510,Petrol,Individual,Manual,First Owner,15,1598,103,5,Vadodara,Gujarat,R3,West
3271,Maruti Ertiga ZDI,2013,680000,37500,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,20,1248,88,7,Vadodara,Gujarat,R3,West
3272,Maruti Ritz VDi,2011,250000,90000,CT17,ST07,391510,Diesel,Individual,Manual,Third Owner,21,1248,73,5,Vadodara,Gujarat,R3,West
3273,Honda City i DTEC VX,2014,650000,167000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,25,1498,98,5,Vadodara,Gujarat,R3,West
3274,Mahindra Thar CRDe AC,2018,900000,12000,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,16,2498,105,6,Vadodara,Gujarat,R3,West
3275,Tata Safari DICOR 2.2 LX 4x2,2012,132000,82507,CT17,ST07,391510,Diesel,Dealer,Manual,First Owner,13,2179,138,7,Vadodara,Gujarat,R3,West
3276,Tata Sumo Gold EX,2015,434999,80000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,15,2956,83,7,Vadodara,Gujarat,R3,West
3277,Maruti Ciaz Alpha Diesel,2019,1025000,32000,CT17,ST07,391510,Diesel,Individual,Manual,First Owner,28,1248,88,5,Vadodara,Gujarat,R3,West
3278,Tata Indigo CS eLX BS IV,2014,250000,50000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,25,1396,69,5,Vadodara,Gujarat,R3,West
3279,Ford Fiesta 1.4 ZXi Duratec,2011,240000,80000,CT17,ST07,391510,Petrol,Individual,Manual,Second Owner,16,1388,68,5,Vadodara,Gujarat,R3,West
3280,Maruti Swift VDI,2012,416000,90000,CT17,ST07,391510,Diesel,Individual,Manual,Second Owner,22,1248,74,5,Vadodara,Gujarat,R3,West
3281,Tata Indica V2 DLS,2007,65000,120000,CT17,ST07,391510,Diesel,Individual,Manual,Third Owner,17,1396,53,5,Vadodara,Gujarat,R3,West
3283,Tata Manza Aura (ABS) Safire BS IV,2012,200000,80868,CT17,ST07,391510,Petrol,Individual,Manual,Third Owner,13,1368,88,5,Vadodara,Gujarat,R3,West
3284,Maruti Swift Dzire VDI,2014,450000,145500,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,23,1248,74,5,Mumbai,Maharashtra,R3,West
3285,Hyundai i20 1.4 CRDi Asta,2012,500000,53000,CT01,ST15,400001,Diesel,Individual,Manual,Second Owner,23,1396,90,5,Mumbai,Maharashtra,R3,West
3286,Toyota Fortuner 4x4 MT,2014,1500000,77000,CT01,ST15,400001,Diesel,Dealer,Manual,First Owner,12,2982,168,7,Mumbai,Maharashtra,R3,West
3287,Volkswagen Ameo 1.5 TDI Comfortline,2017,500000,80000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,21,1498,108,5,Mumbai,Maharashtra,R3,West
3288,Nissan Terrano XL 85 PS,2014,400000,70000,CT01,ST15,400001,Diesel,Individual,Manual,Third Owner,20,1461,83,5,Mumbai,Maharashtra,R3,West
3289,Volvo XC40 D4 R-Design,2018,3400000,22000,CT01,ST15,400001,Diesel,Dealer,Automatic,First Owner,18,1969,190,5,Mumbai,Maharashtra,R3,West
3290,Tata Nexon 1.2 Revotron XZ Plus Dual Tone,2018,811000,11000,CT01,ST15,400001,Petrol,Dealer,Manual,First Owner,17,1198,108,5,Mumbai,Maharashtra,R3,West
3291,Hyundai i20 Magna 1.2,2016,550000,14000,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,18,1197,81,5,Mumbai,Maharashtra,R3,West
3292,Volkswagen Ameo 1.0 MPI Trendline,2019,480000,13000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,19,999,75,5,Mumbai,Maharashtra,R3,West
3293,Maruti Wagon R VXI BS IV with ABS,2010,215000,120600,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,18,998,67,5,Mumbai,Maharashtra,R3,West
3294,Mahindra Ssangyong Rexton RX5,2013,900000,70000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,12,2696,162,7,Mumbai,Maharashtra,R3,West
3295,Hyundai Elite i20 Magna Plus BSIV,2019,610000,2000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,18,1197,81,5,Mumbai,Maharashtra,R3,West
3296,Honda Brio Exclusive Edition,2014,335000,33033,CT01,ST15,400001,Petrol,Dealer,Manual,First Owner,19,1198,86,5,Mumbai,Maharashtra,R3,West
3297,Hyundai Grand i10 AT Asta,2015,465000,63063,CT01,ST15,400001,Petrol,Dealer,Automatic,First Owner,18,1197,82,5,Mumbai,Maharashtra,R3,West
3298,Maruti Alto LX,2005,110000,45000,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,19,796,46,5,Mumbai,Maharashtra,R3,West
3299,Hyundai i10 Sportz AT,2011,265000,20000,CT01,ST15,400001,Petrol,Individual,Automatic,First Owner,16,1197,78,5,Mumbai,Maharashtra,R3,West
3300,Hyundai Creta 1.4 CRDi S Plus,2018,1210000,25000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,21,1396,88,5,Mumbai,Maharashtra,R3,West
3301,Maruti Wagon R LXI,2005,89000,90000,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,18,998,67,5,Mumbai,Maharashtra,R3,West
3302,Hyundai Creta 1.6 VTVT S,2016,800000,25000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,15,1591,121,5,Mumbai,Maharashtra,R3,West
3303,Maruti Swift Dzire VXi,2008,160000,123000,CT01,ST15,400001,Petrol,Individual,Manual,Third Owner,17,1298,85,5,Mumbai,Maharashtra,R3,West
3304,Toyota Innova 2.5 G (Diesel) 8 Seater,2013,1000000,190000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,12,2494,100,8,Mumbai,Maharashtra,R3,West
3305,Tata Safari Storme EX,2015,503000,110000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,14,2179,147,7,Mumbai,Maharashtra,R3,West
3306,Hyundai EON Era Plus,2014,195000,65000,CT01,ST15,400001,Petrol,Individual,Manual,Second Owner,21,814,55,5,Mumbai,Maharashtra,R3,West
3307,Mahindra Bolero 2011-2019 Plus-AC Plus PS BSIII,2007,160000,120000,CT01,ST15,400001,Diesel,Individual,Manual,Third Owner,13,2523,63,9,Mumbai,Maharashtra,R3,West
3308,Mahindra XUV500 W6 2WD,2014,810000,100000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,15,2179,140,7,Mumbai,Maharashtra,R3,West
3309,Maruti Swift VDI,2013,430000,86000,CT01,ST15,400001,Diesel,Individual,Manual,Second Owner,22,1248,74,5,Mumbai,Maharashtra,R3,West
3310,Honda City 2017-2020 GXi,2008,150000,70000,CT01,ST15,400001,Petrol,Individual,Manual,Third Owner,17,1497,78,5,Mumbai,Maharashtra,R3,West
3312,Maruti Omni 8 Seater BSII,2009,101000,90000,CT01,ST15,400001,Petrol,Individual,Manual,Fourth & Above Owner,19,796,35,8,Mumbai,Maharashtra,R3,West
3313,Toyota Innova 2.5 VX (Diesel) 7 Seater,2014,1019999,88000,CT01,ST15,400001,Diesel,Individual,Manual,Second Owner,12,2494,100,7,Mumbai,Maharashtra,R3,West
3314,Maruti Omni E MPI STD BS IV,2018,220000,10000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,16,796,34,8,Mumbai,Maharashtra,R3,West
3315,Maruti Swift Dzire ZDI,2017,695000,50000,CT01,ST15,400001,Diesel,Individual,Manual,First Owner,26,1248,74,5,Mumbai,Maharashtra,R3,West
3316,Renault KWID RXT,2016,261000,90000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,25,799,53,5,Mumbai,Maharashtra,R3,West
3317,Maruti 800 Std,2002,40000,80000,CT01,ST15,400001,Petrol,Individual,Manual,Third Owner,16,796,37,4,Mumbai,Maharashtra,R3,West
3318,Renault KWID RXT Optional,2018,340000,10000,CT01,ST15,400001,Petrol,Individual,Manual,First Owner,25,799,53,5,Mumbai,Maharashtra,R3,West
